timestamp,device,sensor,status,voltage_v,pressure_kpa,pkt,rssi_dbm,snr_db,raw_payload,parse_error
2026-07-12T16:13:14,esp32,PR12P210,ok,0.918,10.46,679,-62,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.918,""pressure_kpa"":10.46,""pkt"":679}",
2026-07-12T16:13:15,esp32,PR12P210,ok,0.926,10.66,680,-62,8.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.926,""pressure_kpa"":10.66,""pkt"":680}",
2026-07-12T16:13:16,esp32,PR12P210,ok,0.92,10.51,681,-62,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.920,""pressure_kpa"":10.51,""pkt"":681}",
2026-07-12T16:13:18,esp32,PR12P210,ok,0.931,10.77,682,-62,8.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.931,""pressure_kpa"":10.77,""pkt"":682}",
2026-07-12T16:13:19,esp32,PR12P210,ok,0.926,10.64,683,-62,8.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.926,""pressure_kpa"":10.64,""pkt"":683}",
2026-07-12T16:46:33,esp32,PR12P210,ok,1.036,13.4,2356,-57,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.036,""pressure_kpa"":13.40,""pkt"":2356}",
2026-07-12T16:46:34,esp32,PR12P210,ok,1.01,12.74,2357,-57,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.010,""pressure_kpa"":12.74,""pkt"":2357}",
2026-07-12T16:46:36,esp32,PR12P210,ok,1.014,12.85,2358,-57,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.014,""pressure_kpa"":12.85,""pkt"":2358}",
2026-07-12T16:46:37,esp32,PR12P210,ok,1.029,13.21,2359,-58,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.029,""pressure_kpa"":13.21,""pkt"":2359}",
2026-07-12T16:46:38,esp32,PR12P210,ok,0.998,12.44,2360,-57,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.998,""pressure_kpa"":12.44,""pkt"":2360}",
2026-07-12T16:46:39,esp32,PR12P210,ok,1.032,13.3,2361,-58,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.032,""pressure_kpa"":13.30,""pkt"":2361}",
2026-07-12T16:46:40,esp32,PR12P210,ok,1.017,12.93,2362,-56,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.017,""pressure_kpa"":12.93,""pkt"":2362}",
2026-07-12T16:46:42,esp32,PR12P210,ok,1.009,12.72,2363,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.009,""pressure_kpa"":12.72,""pkt"":2363}",
2026-07-12T16:46:43,esp32,PR12P210,ok,1.023,13.08,2364,-57,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.023,""pressure_kpa"":13.08,""pkt"":2364}",
2026-07-12T16:46:44,esp32,PR12P210,ok,1.003,12.57,2365,-57,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.003,""pressure_kpa"":12.57,""pkt"":2365}",
2026-07-12T16:46:45,esp32,PR12P210,ok,1.03,13.24,2366,-57,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.030,""pressure_kpa"":13.24,""pkt"":2366}",
2026-07-12T16:46:46,esp32,PR12P210,ok,1.029,13.22,2367,-57,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.029,""pressure_kpa"":13.22,""pkt"":2367}",
2026-07-12T16:46:48,esp32,PR12P210,ok,1.009,12.73,2368,-58,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.009,""pressure_kpa"":12.73,""pkt"":2368}",
2026-07-12T16:46:49,esp32,PR12P210,ok,0.999,12.48,2369,-56,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.999,""pressure_kpa"":12.48,""pkt"":2369}",
2026-07-12T16:46:50,esp32,PR12P210,ok,1.025,13.13,2370,-57,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.025,""pressure_kpa"":13.13,""pkt"":2370}",
2026-07-12T16:46:51,esp32,PR12P210,ok,1.029,13.22,2371,-56,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.029,""pressure_kpa"":13.22,""pkt"":2371}",
2026-07-12T16:46:52,esp32,PR12P210,ok,1.024,13.1,2372,-57,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.024,""pressure_kpa"":13.10,""pkt"":2372}",
2026-07-12T16:46:54,esp32,PR12P210,ok,1.001,12.54,2373,-57,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.001,""pressure_kpa"":12.54,""pkt"":2373}",
2026-07-12T16:46:55,esp32,PR12P210,ok,1.01,12.74,2374,-57,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.010,""pressure_kpa"":12.74,""pkt"":2374}",
2026-07-12T16:46:56,esp32,PR12P210,ok,1.032,13.29,2375,-58,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.032,""pressure_kpa"":13.29,""pkt"":2375}",
2026-07-12T16:46:57,esp32,PR12P210,ok,1.029,13.24,2376,-56,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.029,""pressure_kpa"":13.24,""pkt"":2376}",
2026-07-12T16:46:58,esp32,PR12P210,ok,1.02,13.01,2377,-58,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.020,""pressure_kpa"":13.01,""pkt"":2377}",
2026-07-12T16:47:00,esp32,PR12P210,ok,1.001,12.51,2378,-57,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.001,""pressure_kpa"":12.51,""pkt"":2378}",
2026-07-12T16:47:01,esp32,PR12P210,ok,1.015,12.87,2379,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.015,""pressure_kpa"":12.87,""pkt"":2379}",
2026-07-12T16:47:02,esp32,PR12P210,ok,1.027,13.17,2380,-59,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.027,""pressure_kpa"":13.17,""pkt"":2380}",
2026-07-12T16:47:03,esp32,PR12P210,ok,1.023,13.08,2381,-58,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.023,""pressure_kpa"":13.08,""pkt"":2381}",
2026-07-12T16:47:04,esp32,PR12P210,ok,1.008,12.71,2382,-60,9.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.008,""pressure_kpa"":12.71,""pkt"":2382}",
2026-07-12T16:47:05,esp32,PR12P210,ok,1.011,12.78,2383,-58,10.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.011,""pressure_kpa"":12.78,""pkt"":2383}",
2026-07-12T16:47:07,esp32,PR12P210,ok,1.032,13.3,2384,-59,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.032,""pressure_kpa"":13.30,""pkt"":2384}",
2026-07-12T16:47:08,esp32,PR12P210,ok,1.026,13.15,2385,-59,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.026,""pressure_kpa"":13.15,""pkt"":2385}",
2026-07-12T16:47:09,esp32,PR12P210,ok,0.998,12.46,2386,-59,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.998,""pressure_kpa"":12.46,""pkt"":2386}",
2026-07-12T16:47:10,esp32,PR12P210,ok,1.017,12.93,2387,-61,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.017,""pressure_kpa"":12.93,""pkt"":2387}",
2026-07-12T16:47:11,esp32,PR12P210,ok,1.031,13.27,2388,-58,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.031,""pressure_kpa"":13.27,""pkt"":2388}",
2026-07-12T16:47:13,esp32,PR12P210,ok,1.02,13.0,2389,-60,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.020,""pressure_kpa"":13.00,""pkt"":2389}",
2026-07-12T16:47:14,esp32,PR12P210,ok,0.998,12.46,2390,-58,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.998,""pressure_kpa"":12.46,""pkt"":2390}",
2026-07-12T16:47:15,esp32,PR12P210,ok,1.039,13.47,2391,-59,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.039,""pressure_kpa"":13.47,""pkt"":2391}",
2026-07-12T16:47:16,esp32,PR12P210,ok,1.021,13.03,2392,-58,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.021,""pressure_kpa"":13.03,""pkt"":2392}",
2026-07-12T16:47:17,esp32,PR12P210,ok,1.001,12.53,2393,-58,10.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.001,""pressure_kpa"":12.53,""pkt"":2393}",
2026-07-12T16:47:19,esp32,PR12P210,ok,1.03,13.25,2394,-61,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.030,""pressure_kpa"":13.25,""pkt"":2394}",
2026-07-12T16:47:20,esp32,PR12P210,ok,1.022,13.05,2395,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.022,""pressure_kpa"":13.05,""pkt"":2395}",
2026-07-12T16:47:21,esp32,PR12P210,ok,1.017,12.93,2396,-60,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.017,""pressure_kpa"":12.93,""pkt"":2396}",
2026-07-12T16:47:22,esp32,PR12P210,ok,1.001,12.52,2397,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.001,""pressure_kpa"":12.52,""pkt"":2397}",
2026-07-12T16:47:23,esp32,PR12P210,ok,1.027,13.18,2398,-59,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.027,""pressure_kpa"":13.18,""pkt"":2398}",
2026-07-12T16:47:25,esp32,PR12P210,ok,1.035,13.39,2399,-59,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.035,""pressure_kpa"":13.39,""pkt"":2399}",
2026-07-12T16:47:26,esp32,PR12P210,ok,1.028,13.2,2400,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.028,""pressure_kpa"":13.20,""pkt"":2400}",
2026-07-12T16:47:27,esp32,PR12P210,ok,1.029,13.23,2401,-60,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.029,""pressure_kpa"":13.23,""pkt"":2401}",
2026-07-12T16:47:29,esp32,PR12P210,ok,1.004,12.6,2403,-59,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.004,""pressure_kpa"":12.60,""pkt"":2403}",
2026-07-12T16:47:31,esp32,PR12P210,ok,1.015,12.88,2404,-59,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.015,""pressure_kpa"":12.88,""pkt"":2404}",
2026-07-12T16:47:32,esp32,PR12P210,ok,1.027,13.17,2405,-59,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.027,""pressure_kpa"":13.17,""pkt"":2405}",
2026-07-12T16:47:33,esp32,PR12P210,ok,1.035,13.38,2406,-60,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.035,""pressure_kpa"":13.38,""pkt"":2406}",
2026-07-12T16:47:34,esp32,PR12P210,ok,1.036,13.39,2407,-58,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.036,""pressure_kpa"":13.39,""pkt"":2407}",
2026-07-12T16:47:35,esp32,PR12P210,ok,1.032,13.3,2408,-60,9.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.032,""pressure_kpa"":13.30,""pkt"":2408}",
2026-07-12T16:47:36,esp32,PR12P210,ok,1.026,13.16,2409,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.026,""pressure_kpa"":13.16,""pkt"":2409}",
2026-07-12T16:47:38,esp32,PR12P210,ok,1.023,13.08,2410,-58,10.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.023,""pressure_kpa"":13.08,""pkt"":2410}",
2026-07-12T16:47:39,esp32,PR12P210,ok,1.008,12.71,2411,-59,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.008,""pressure_kpa"":12.71,""pkt"":2411}",
2026-07-12T16:47:40,esp32,PR12P210,ok,1.001,12.53,2412,-58,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.001,""pressure_kpa"":12.53,""pkt"":2412}",
2026-07-12T16:47:41,esp32,PR12P210,ok,1.009,12.72,2413,-59,9.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.009,""pressure_kpa"":12.72,""pkt"":2413}",
2026-07-12T16:47:42,esp32,PR12P210,ok,1.026,13.14,2414,-57,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.026,""pressure_kpa"":13.14,""pkt"":2414}",
2026-07-12T16:47:44,esp32,PR12P210,ok,1.035,13.37,2415,-59,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.035,""pressure_kpa"":13.37,""pkt"":2415}",
2026-07-12T16:47:45,esp32,PR12P210,ok,1.025,13.13,2416,-58,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.025,""pressure_kpa"":13.13,""pkt"":2416}",
2026-07-12T16:47:46,esp32,PR12P210,ok,1.019,12.98,2417,-58,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.019,""pressure_kpa"":12.98,""pkt"":2417}",
2026-07-12T16:47:47,esp32,PR12P210,ok,1.004,12.61,2418,-59,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.004,""pressure_kpa"":12.61,""pkt"":2418}",
2026-07-12T16:47:48,esp32,PR12P210,ok,1.013,12.83,2419,-58,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.013,""pressure_kpa"":12.83,""pkt"":2419}",
2026-07-12T16:47:50,esp32,PR12P210,ok,1.03,13.26,2420,-59,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.030,""pressure_kpa"":13.26,""pkt"":2420}",
2026-07-12T16:47:51,esp32,PR12P210,ok,1.023,13.06,2421,-58,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.023,""pressure_kpa"":13.06,""pkt"":2421}",
2026-07-12T16:47:52,esp32,PR12P210,ok,1.006,12.66,2422,-59,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.006,""pressure_kpa"":12.66,""pkt"":2422}",
2026-07-12T16:47:53,esp32,PR12P210,ok,1.003,12.57,2423,-59,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.003,""pressure_kpa"":12.57,""pkt"":2423}",
2026-07-12T16:47:54,esp32,PR12P210,ok,1.03,13.26,2424,-59,9.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.030,""pressure_kpa"":13.26,""pkt"":2424}",
2026-07-12T16:47:56,esp32,PR12P210,ok,1.018,12.96,2425,-61,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.018,""pressure_kpa"":12.96,""pkt"":2425}",
2026-07-12T16:47:57,esp32,PR12P210,ok,1.001,12.52,2426,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.001,""pressure_kpa"":12.52,""pkt"":2426}",
2026-07-12T17:08:20,esp32,PR12P210,ok,1.016,12.91,3452,-60,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.016,""pressure_kpa"":12.91,""pkt"":3452}",
2026-07-12T17:08:21,esp32,PR12P210,ok,1.018,12.95,3453,-59,10.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.018,""pressure_kpa"":12.95,""pkt"":3453}",
2026-07-12T17:08:22,esp32,PR12P210,ok,1.008,12.71,3454,-60,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.008,""pressure_kpa"":12.71,""pkt"":3454}",
2026-07-12T17:08:23,esp32,PR12P210,ok,1.006,12.65,3455,-59,9.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.006,""pressure_kpa"":12.65,""pkt"":3455}",
2026-07-12T17:08:25,esp32,PR12P210,ok,0.999,12.48,3456,-60,10.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.999,""pressure_kpa"":12.48,""pkt"":3456}",
2026-07-12T17:08:26,esp32,PR12P210,ok,0.981,12.04,3457,-58,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.981,""pressure_kpa"":12.04,""pkt"":3457}",
2026-07-12T17:08:27,esp32,PR12P210,ok,0.982,12.04,3458,-59,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.982,""pressure_kpa"":12.04,""pkt"":3458}",
2026-07-12T17:08:28,esp32,PR12P210,ok,0.993,12.32,3459,-60,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.993,""pressure_kpa"":12.32,""pkt"":3459}",
2026-07-12T17:08:29,esp32,PR12P210,ok,0.995,12.36,3460,-58,10.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.995,""pressure_kpa"":12.36,""pkt"":3460}",
2026-07-12T17:08:30,esp32,PR12P210,ok,0.989,12.23,3461,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.989,""pressure_kpa"":12.23,""pkt"":3461}",
2026-07-12T17:08:32,esp32,PR12P210,ok,1.001,12.52,3462,-59,11.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.001,""pressure_kpa"":12.52,""pkt"":3462}",
2026-07-12T17:08:33,esp32,PR12P210,ok,1.003,12.57,3463,-59,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.003,""pressure_kpa"":12.57,""pkt"":3463}",
2026-07-12T17:08:34,esp32,PR12P210,ok,1.0,12.49,3464,-58,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.000,""pressure_kpa"":12.49,""pkt"":3464}",
2026-07-12T17:08:35,esp32,PR12P210,ok,0.996,12.4,3465,-59,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.996,""pressure_kpa"":12.40,""pkt"":3465}",
2026-07-12T17:08:36,esp32,PR12P210,ok,1.005,12.62,3466,-61,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.005,""pressure_kpa"":12.62,""pkt"":3466}",
2026-07-12T17:08:38,esp32,PR12P210,ok,1.006,12.65,3467,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.006,""pressure_kpa"":12.65,""pkt"":3467}",
2026-07-12T17:08:39,esp32,PR12P210,ok,1.004,12.6,3468,-59,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.004,""pressure_kpa"":12.60,""pkt"":3468}",
2026-07-12T17:08:40,esp32,PR12P210,ok,1.012,12.8,3469,-60,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.012,""pressure_kpa"":12.80,""pkt"":3469}",
2026-07-12T17:08:41,esp32,PR12P210,ok,1.017,12.91,3470,-59,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.017,""pressure_kpa"":12.91,""pkt"":3470}",
2026-07-12T17:08:42,esp32,PR12P210,ok,1.012,12.79,3471,-59,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.012,""pressure_kpa"":12.79,""pkt"":3471}",
2026-07-12T17:08:44,esp32,PR12P210,ok,1.017,12.93,3472,-59,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.017,""pressure_kpa"":12.93,""pkt"":3472}",
2026-07-12T17:08:45,esp32,PR12P210,ok,1.021,13.02,3473,-59,11.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.021,""pressure_kpa"":13.02,""pkt"":3473}",
2026-07-12T17:08:46,esp32,PR12P210,ok,1.007,12.69,3474,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.007,""pressure_kpa"":12.69,""pkt"":3474}",
2026-07-12T17:08:47,esp32,PR12P210,ok,0.987,12.16,3475,-59,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.987,""pressure_kpa"":12.16,""pkt"":3475}",
2026-07-12T17:08:48,esp32,PR12P210,ok,0.993,12.33,3476,-61,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.993,""pressure_kpa"":12.33,""pkt"":3476}",
2026-07-12T17:08:50,esp32,PR12P210,ok,0.992,12.3,3477,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.992,""pressure_kpa"":12.30,""pkt"":3477}",
2026-07-12T17:08:51,esp32,PR12P210,ok,0.988,12.21,3478,-59,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":0.988,""pressure_kpa"":12.21,""pkt"":3478}",
2026-07-12T17:08:52,esp32,PR12P210,ok,1.005,12.62,3479,-59,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.005,""pressure_kpa"":12.62,""pkt"":3479}",
2026-07-12T17:08:53,esp32,PR12P210,ok,1.015,12.87,3480,-59,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.015,""pressure_kpa"":12.87,""pkt"":3480}",
2026-07-12T17:08:54,esp32,PR12P210,ok,1.011,12.77,3481,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.011,""pressure_kpa"":12.77,""pkt"":3481}",
2026-07-12T17:08:56,esp32,PR12P210,ok,1.013,12.82,3482,-59,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.013,""pressure_kpa"":12.82,""pkt"":3482}",
2026-07-12T17:08:57,esp32,PR12P210,ok,1.017,12.92,3483,-62,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.017,""pressure_kpa"":12.92,""pkt"":3483}",
2026-07-12T17:08:58,esp32,PR12P210,ok,1.015,12.88,3484,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.015,""pressure_kpa"":12.88,""pkt"":3484}",
2026-07-12T17:08:59,esp32,PR12P210,ok,1.012,12.8,3485,-59,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.012,""pressure_kpa"":12.80,""pkt"":3485}",
2026-07-12T17:09:00,esp32,PR12P210,ok,1.02,13.0,3486,-60,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.020,""pressure_kpa"":13.00,""pkt"":3486}",
2026-07-12T17:09:01,esp32,PR12P210,ok,1.014,12.86,3487,-59,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.014,""pressure_kpa"":12.86,""pkt"":3487}",
2026-07-12T17:09:03,esp32,PR12P210,ok,1.011,12.77,3488,-59,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.011,""pressure_kpa"":12.77,""pkt"":3488}",
2026-07-12T17:09:04,esp32,PR12P210,ok,1.014,12.85,3489,-59,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.014,""pressure_kpa"":12.85,""pkt"":3489}",
2026-07-12T17:09:05,esp32,PR12P210,ok,1.021,13.03,3490,-59,10.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.021,""pressure_kpa"":13.03,""pkt"":3490}",
2026-07-12T17:09:06,esp32,PR12P210,ok,1.01,12.75,3491,-59,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.010,""pressure_kpa"":12.75,""pkt"":3491}",
2026-07-12T17:09:07,esp32,PR12P210,ok,1.008,12.69,3492,-59,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.008,""pressure_kpa"":12.69,""pkt"":3492}",
2026-07-12T17:09:09,esp32,PR12P210,ok,1.015,12.87,3493,-61,9.25,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.015,""pressure_kpa"":12.87,""pkt"":3493}",
2026-07-12T17:09:10,esp32,PR12P210,ok,1.01,12.75,3494,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.010,""pressure_kpa"":12.75,""pkt"":3494}",
2026-07-12T17:09:11,esp32,PR12P210,ok,1.007,12.68,3495,-59,10.00,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.007,""pressure_kpa"":12.68,""pkt"":3495}",
2026-07-12T17:09:12,esp32,PR12P210,ok,1.013,12.84,3496,-60,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.013,""pressure_kpa"":12.84,""pkt"":3496}",
2026-07-12T17:09:13,esp32,PR12P210,ok,1.014,12.86,3497,-59,9.50,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.014,""pressure_kpa"":12.86,""pkt"":3497}",
2026-07-12T17:09:15,esp32,PR12P210,ok,1.01,12.76,3498,-58,9.75,"{""device"":""esp32"",""sensor"":""PR12P210"",""status"":""ok"",""voltage"":1.010,""pressure_kpa"":12.76,""pkt"":3498}",
