timestamp,upper_tank_pct,pressure_kpa,sensor_voltage,sensor_status,lora_rssi,lora_snr,pump_current_a,mains_voltage_v,pump_relay,decision_action,decision_state,decision_reason
2026-07-13T13:38:09.577920,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-13T13:38:10.606051,,,,,-109,-9.50,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-13T13:38:11.624020,,,,,-112,-10.50,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-13T13:38:12.635206,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-13T13:38:13.653247,,,,,-111,-9.25,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-13T13:38:14.665292,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-13T13:38:15.684567,,,,,-111,-9.25,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-13T13:38:16.702817,,,,,-112,-9.25,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-13T13:38:17.730447,,,,,-111,-10.00,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-13T13:38:18.740123,,,,,,,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-13T13:38:19.758757,,,,,-111,-10.25,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-13T13:38:20.777233,,,,,-112,-8.50,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-13T13:38:21.794179,,,,,-112,-8.50,,,OFF,OFF,OFF_LORA_TIMEOUT,No valid LoRa packet received yet
2026-07-13T13:38:22.817695,44.0,31.61,1.765,ok,-112,-8.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:23.833319,44.3,31.67,0.000,ok,-112,-9.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:24.857071,44.0,31.62,1.765,ok,-112,-7.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:25.869351,44.0,31.62,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:26.891062,44.0,31.62,1.765,ok,-111,-8.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:27.909340,44.0,31.62,1.765,ok,-112,-7.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:28.929725,,-1.00,1.764,ok,-112,-8.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:29.947058,43.8,31.57,1.763,ok,-111,-9.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:30.968053,44.1,31.64,1.765,ok,-111,-8.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:32.004666,44.1,31.64,1.765,ok,-107,-11.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:33.017247,44.1,31.64,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:34.047811,44.1,31.64,1.765,ok,-110,-9.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:35.060924,44.1,31.64,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:36.105023,44.1,31.64,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:37.119770,44.1,31.64,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:38.140437,44.1,31.64,1.765,ok,-109,-10.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:39.152264,44.1,31.64,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:40.170493,44.1,31.64,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:41.189576,44.1,31.64,1.765,ok,-111,-9.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:42.201660,44.1,31.64,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:43.225421,44.1,31.64,1.765,ok,-110,-8.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:44.253269,44.1,31.64,1.765,ok,-108,-9.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:45.274975,44.1,31.64,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:46.304093,44.1,31.64,1.765,ok,-111,-8.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:47.321313,44.1,31.64,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:48.330039,44.1,31.64,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:49.342032,44.1,31.64,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:50.359751,44.1,31.64,1.765,ok,-111,-9.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:51.368092,44.1,31.64,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:52.391623,43.8,31.58,1.763,ok,-113,-7.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:53.409925,43.8,31.58,1.763,ok,-112,-10.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:54.424660,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:55.440623,43.8,31.58,1.763,ok,-108,-12.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:56.449586,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:57.460237,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:58.468903,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:38:59.481766,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:00.492027,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:01.500246,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:02.511260,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:03.519959,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:04.531326,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:05.543835,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:06.555786,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:07.567221,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:08.576290,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:09.587252,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:10.596524,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:11.609970,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:12.628734,43.8,31.58,1.763,ok,-112,-10.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:13.645315,43.8,31.58,1.763,ok,-112,-10.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:14.658583,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:15.675301,43.8,31.58,1.763,ok,-112,-10.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:16.700006,43.8,31.58,1.763,ok,-112,-9.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:17.711094,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:18.723917,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:19.735175,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:20.745892,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:21.758957,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:22.768802,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:23.779562,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:24.804539,43.8,31.58,1.763,ok,-111,-10.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:25.827849,43.8,31.58,1.763,ok,-112,-10.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:26.852805,43.8,31.58,1.763,ok,-113,-10.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:27.864135,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:28.878068,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:29.890856,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:30.901515,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:31.914268,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:32.924772,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:33.937244,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:34.947438,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:35.958364,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:36.969561,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:37.980881,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:38.996474,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:40.005699,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:41.018974,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:42.028533,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:43.039039,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:44.050668,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:45.061116,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:46.070172,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:47.097740,43.8,31.58,1.763,ok,-112,-7.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:48.107933,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:49.130902,43.8,31.58,1.763,ok,-112,-8.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:50.139222,43.8,31.58,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:51.155209,43.9,31.59,1.764,ok,-112,-8.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:52.188388,44.1,31.63,1.765,unknown,-111,-8.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:53.210450,44.1,31.63,1.765,ok,-111,-8.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:54.234132,43.9,31.60,1.764,ok,-110,-7.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:55.246016,43.9,31.60,1.764,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:56.267822,43.7,31.56,1.763,ok,-111,-6.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:57.296723,43.7,31.56,1.763,ok,-110,-8.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:58.319865,44.1,31.63,1.765,ok,-112,-7.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:39:59.343126,43.9,31.59,1.763,ok,-112,-6.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:00.370563,43.9,31.59,1.763,ok,-111,-9.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:01.393461,44.0,31.61,1.764,ok,-113,-8.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:02.405772,44.0,31.61,1.764,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:03.427982,44.1,31.64,1.765,ok,-112,-7.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:04.453434,43.9,31.60,1.764,ok,-112,-7.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:05.477264,43.9,31.60,1.764,ok,-112,-7.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:06.499996,43.9,31.60,1.764,ok,-110,-9.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:07.525007,44.0,31.61,1.764,ok,-112,-7.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:08.549904,44.0,31.61,1.764,ok,-112,-8.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:09.569300,44.0,31.61,1.764,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:10.585168,,-1.00,1.763,ok,-111,-8.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:11.602877,,-1.00,1.763,ok,-111,-8.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:12.625756,43.7,31.55,1.762,ok,-111,-8.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:13.634399,43.7,31.55,1.762,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:14.656589,43.7,31.55,1.762,ok,-112,-9.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:15.676859,43.9,31.59,1.764,ok,-112,-9.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:16.686288,43.9,31.59,1.764,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:17.704508,43.9,31.59,1.764,ok,-112,-8.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:18.715522,43.9,31.59,1.764,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:19.726351,43.9,31.59,1.764,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:20.741742,43.9,31.59,1.764,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:21.760393,44.4,31.70,1.768,ok,-111,-7.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:22.782759,44.4,31.70,1.768,ok,-112,-10.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:23.791913,44.4,31.70,1.768,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:24.810928,44.4,31.70,1.768,ok,-112,-10.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:25.827532,44.4,31.70,1.768,ok,-112,-9.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:26.852491,44.4,31.70,1.768,ok,-112,-11.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:27.876920,44.4,31.70,1.768,ok,-112,-10.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:28.900566,44.4,31.70,1.768,ok,-112,-9.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:29.920775,44.0,31.62,1.765,ok,-112,-8.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:30.929837,44.0,31.62,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:31.949198,44.0,31.62,1.765,ok,-113,-10.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:32.964911,44.0,31.62,1.765,ok,-112,-10.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:33.983274,44.0,31.61,1.765,ok,-111,-6.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:35.006296,44.0,31.61,1.765,ok,-113,-11.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:36.015966,44.0,31.61,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:37.028171,44.0,31.61,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:38.044840,44.0,31.61,1.765,ok,-111,-10.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:39.067667,44.0,31.61,1.765,ok,-112,-9.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:40.083476,44.0,31.61,1.765,ok,-112,-9.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:41.099739,44.2,31.65,1.766,ok,-111,-9.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:42.111421,44.2,31.65,1.766,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:43.129623,44.2,31.65,1.766,ok,-112,-9.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:44.140414,44.2,31.65,1.766,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:45.156453,43.9,31.60,1.764,ok,-112,-8.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:46.172893,43.9,31.59,1.764,ok,-112,-8.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:47.193905,43.9,31.59,1.764,ok,-112,-8.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:48.215230,43.9,31.59,1.764,ok,-112,-9.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:49.228683,43.9,31.59,1.764,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:50.243609,44.1,31.64,1.766,ok,-112,-9.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:51.255378,44.1,31.64,1.766,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:52.265654,44.1,31.64,1.766,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:53.481257,44.1,31.64,1.766,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:54.500519,44.1,31.64,1.766,ok,-113,-9.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:55.512851,44.1,31.64,1.766,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:56.531687,44.1,31.64,1.766,ok,-112,-10.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:57.549748,44.1,31.64,1.766,ok,-112,-9.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:58.569782,44.1,31.64,1.766,ok,-112,-9.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:40:59.581540,44.1,31.64,1.766,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:00.601640,44.1,31.64,1.766,ok,-112,-9.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:01.624307,44.1,31.64,1.766,ok,-112,-9.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:02.639931,44.1,31.64,1.766,ok,-112,-11.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:03.657066,44.1,31.64,1.766,ok,-111,-10.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:04.676067,44.1,31.64,1.766,ok,-112,-10.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:05.705039,44.1,31.64,1.766,ok,-112,-8.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:06.716950,44.1,31.64,1.766,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:07.740331,44.1,31.64,1.766,ok,-112,-9.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:08.765420,44.1,31.64,1.766,ok,-112,-8.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:09.792361,,-1.00,1.765,ok,-112,-8.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:10.815708,,-1.00,1.765,ok,-112,-8.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:11.840528,,-1.00,1.765,ok,-112,-8.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:12.861915,43.9,31.59,1.764,ok,-112,-9.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:13.874974,43.9,31.59,1.764,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:14.897749,43.9,31.59,1.764,ok,-112,-8.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:15.923809,,-1.00,1.765,ok,-113,-8.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:16.948433,44.0,31.62,1.765,ok,-113,-8.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:17.970772,43.9,31.59,1.764,ok,-112,-8.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:18.995760,43.9,31.60,1.764,ok,-112,-8.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:20.018113,42.4,31.31,1.763,ok,-112,-8.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:21.028206,42.4,31.31,1.763,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:22.052401,42.4,31.31,1.763,ok,-112,-8.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:23.073356,43.9,31.59,1.764,ok,-112,-7.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:24.098899,43.9,31.59,1.764,ok,-112,-8.25,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:25.122951,43.9,31.59,1.764,ok,-113,-8.50,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:26.145435,44.2,31.65,1.766,ok,-112,-8.75,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:27.171923,44.1,31.63,1.765,ok,-112,-9.00,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
2026-07-13T13:41:28.182647,44.1,31.63,1.765,ok,,,,,OFF,HOLD,OFF_LORA_TIMEOUT,No trigger — holding
